date,symbol,engagement_ratio,rank
2022-07-31,JNJ,0.24403795222141622,51.0
2022-07-31,JPM,1.0708462554037301,1.0
2022-07-31,K,0.2048964905386176,63.0
2022-07-31,KEY,0.3816110129029486,15.0
2022-07-31,KO,0.20822476118999161,61.0
2022-07-31,L,0.19990594183783952,67.0
2022-07-31,LMT,0.2909182726645344,36.0
2022-07-31,MA,0.22904741913531004,58.0
2022-07-31,MDT,0.3052571282299704,32.0
2022-07-31,META,0.5235705177665511,6.0
2022-07-31,MNST,0.2154094647508951,60.0
2022-07-31,MO,0.23720690267332192,54.0
2022-07-31,MPC,0.38590855027109994,14.0
2022-07-31,MRNA,0.2868156704007065,39.0
2022-07-31,MRO,0.36772933219396187,16.0
2022-07-31,MSFT,0.20020711285576,66.0
2022-07-31,MU,0.1526968709520719,82.0
2022-07-31,NCLH,0.47697725789239775,7.0
2022-07-31,NFLX,0.26110346173039917,47.0
2022-07-31,NKE,0.15267639767052799,83.0
2022-07-31,NUE,0.33836715763892905,21.0
2022-07-31,NVDA,0.24411481280270506,50.0
2022-07-31,OXY,0.18371815289032362,78.0
2022-07-31,PEP,0.20493272153492864,62.0
2022-07-31,PFE,0.2646201572010481,46.0
2022-07-31,PG,0.21635287166067965,59.0
2022-07-31,PM,0.2963177859590482,35.0
2022-07-31,PYPL,0.20169509161149882,65.0
2022-07-31,RCL,0.41438358221968924,10.0
2022-07-31,REGN,0.5859394633389563,4.0
2022-07-31,SLB,0.36067708646451996,18.0
2022-07-31,STZ,0.7908556892706614,2.0
2022-07-31,T,0.251113113891575,49.0
2022-07-31,TMO,0.194624393546635,72.0
2022-07-31,TSLA,0.19829916976998968,68.0
2022-07-31,TSN,0.414909725283263,9.0
2022-07-31,V,0.18797567164799148,75.0
2022-07-31,XOM,0.300746734716996,33.0
2022-08-31,A,0.3170244554200814,27.0
2022-08-31,AAL,0.3037639900373535,30.0
2022-08-31,AAPL,0.19577354387924567,64.0
2022-08-31,ABBV,0.139773025790195,81.0
2022-08-31,ABT,0.6833236306033283,5.0
2022-08-31,AEP,0.3859070130889231,15.0
2022-08-31,AES,0.3771682130715665,18.0
2022-08-31,AMD,0.24299683115832887,43.0
2022-08-31,AMZN,0.5091207853958379,8.0
2022-08-31,ATVI,0.22810044321264727,46.0
2022-08-31,AVGO,0.2179181641112555,51.0
2022-08-31,BA,0.21279570119087615,56.0
2022-08-31,BIIB,0.3320929116123906,23.0
2022-08-31,BKR,0.3222172587522076,25.0
2022-08-31,BMY,0.20046746430102713,61.0
2022-08-31,C,0.31206654508495313,28.0
2022-08-31,CCL,0.2221783866152312,48.0
2022-08-31,CMG,0.14839395678384845,79.0
2022-08-31,CRM,0.2528947752069512,42.0
2022-08-31,CVX,0.1891332583403375,66.0
2022-08-31,D,0.48495613593042597,9.0
2022-08-31,DAL,0.35870562210463536,20.0
2022-08-31,DD,0.31927786452580836,26.0
2022-08-31,DG,0.3733844532892601,19.0
2022-08-31,DIS,0.685044317583235,4.0
2022-08-31,DLTR,0.25410410230259345,41.0
2022-08-31,DVN,0.21731659084425162,53.0
2022-08-31,EA,0.22574997515978087,47.0
2022-08-31,EBAY,0.2879283966447496,32.0
2022-08-31,EL,0.2685143174773792,38.0
2022-08-31,ENPH,0.14276323894211895,80.0
2022-08-31,ES,0.15280925088116698,78.0
2022-08-31,F,0.1887727641301662,67.0
2022-08-31,FCX,0.2897131230250857,31.0
2022-08-31,GILD,0.2795690020106849,34.0
2022-08-31,GOOG,0.2001341917787844,62.0
2022-08-31,GOOGL,0.1724725878001785,73.0
2022-08-31,GS,0.3098360929218253,29.0
2022-08-31,HBAN,0.37846889952153107,17.0
2022-08-31,HON,0.20659845509589958,57.0
2022-08-31,ILMN,0.22882019702704998,45.0
2022-08-31,INTC,0.17595185031828653,71.0
2022-08-31,J,0.44943915315902877,11.0
2022-08-31,JNJ,0.2314296918015602,44.0
2022-08-31,JPM,0.20629530319830228,58.0
2022-08-31,K,0.27879886444078034,36.0
2022-08-31,KEY,0.46521242070893726,10.0
2022-08-31,KO,0.1734446259339496,72.0
2022-08-31,L,2.147676889187158,1.0
2022-08-31,LMT,0.43591246067088424,13.0
2022-08-31,MA,0.16716837524302794,74.0
2022-08-31,MDT,0.333465751154572,22.0
2022-08-31,META,0.9052659971667548,2.0
2022-08-31,MNST,0.15756264997473834,76.0
2022-08-31,MO,0.18156594417372998,69.0
2022-08-31,MPC,0.44338589211625673,12.0
2022-08-31,MRNA,0.6939871281814336,3.0
2022-08-31,MRO,0.26816411895251935,39.0
2022-08-31,MSFT,0.21768524225240268,52.0
2022-08-31,MU,0.200910587759309,60.0
2022-08-31,NCLH,0.3244147582393037,24.0
2022-08-31,NFLX,0.5965853094061048,7.0
2022-08-31,NKE,0.18676434365333955,68.0
2022-08-31,NUE,0.20434954781386888,59.0
2022-08-31,NVDA,0.25619933761125685,40.0
2022-08-31,OXY,0.19425780192820194,65.0
2022-08-31,PEP,0.1539297426632774,77.0
2022-08-31,PFE,0.27909537473183227,35.0
2022-08-31,PG,0.1815595955813016,70.0
2022-08-31,PM,0.3453346631625696,21.0
2022-08-31,PYPL,0.6615328157128008,6.0
2022-08-31,RCL,0.28216016072948763,33.0
2022-08-31,REGN,0.40092528401036426,14.0
2022-08-31,SLB,0.22090825439143008,49.0
2022-08-31,STZ,0.2691581849614964,37.0
2022-08-31,T,0.21798775293648714,50.0
2022-08-31,TMO,0.2168205158947158,54.0
2022-08-31,TSLA,0.21537534769377523,55.0
2022-08-31,TSN,0.38171404779326606,16.0
2022-08-31,V,0.1642029590404948,75.0
2022-08-31,XOM,0.19825707921546934,63.0
2022-09-30,A,0.37893030328252436,9.0
2022-09-30,AAL,0.3100107839817601,22.0
2022-09-30,AAPL,0.20214469323060405,63.0
2022-09-30,ABBV,0.15900720533210116,79.0
2022-09-30,ABT,0.33473045354307696,18.0
2022-09-30,AEP,0.24133350863369823,42.0
2022-09-30,AES,0.4294467750273323,6.0
2022-09-30,ALB,0.21088905397200425,59.0
2022-09-30,AMD,0.28523174890114333,27.0
2022-09-30,AMZN,0.23141659684252677,48.0
2022-09-30,ATVI,0.21996378581426831,52.0
2022-09-30,AVGO,0.1877536335798165,69.0
2022-09-30,BA,0.21786729017140546,55.0
2022-09-30,BIIB,0.34018044868139835,15.0
2022-09-30,BKR,0.327612108729343,20.0
2022-09-30,BMY,0.25828272076856784,37.0
2022-09-30,C,0.23668939867900413,43.0
2022-09-30,CCL,0.3274576557015935,21.0
2022-09-30,CMG,0.20201266640489418,64.0
2022-09-30,CRM,0.27026872032847027,31.0
2022-09-30,CVX,0.19447816207611018,68.0
2022-09-30,D,0.36998964803551726,11.0
2022-09-30,DAL,0.3468203486057726,13.0
2022-09-30,DD,0.3779185915335068,10.0
2022-09-30,DG,0.3664018541562975,12.0
2022-09-30,DIS,0.26620780415881606,33.0
2022-09-30,DLTR,0.21867968507628824,54.0
2022-09-30,DVN,0.17413342227739187,74.0
2022-09-30,EA,0.23417276481538973,45.0
2022-09-30,EBAY,0.33140181106102795,19.0
2022-09-30,EL,0.2261895518887052,50.0
2022-09-30,ENPH,0.155276552975038,81.0
2022-09-30,ES,0.2938844436980189,26.0
2022-09-30,F,0.21012862168668078,60.0
2022-09-30,FCX,0.4108764623251407,7.0
2022-09-30,GILD,0.26114563295228366,35.0
2022-09-30,GOOG,0.23366606339479798,46.0
2022-09-30,GOOGL,0.1582745299618489,80.0
2022-09-30,GS,0.21258112322760547,58.0
2022-09-30,HON,0.26955401960062736,32.0
2022-09-30,ILMN,0.3414589608178953,14.0
2022-09-30,INTC,0.18519525814555857,71.0
2022-09-30,J,0.9385342492924276,2.0
2022-09-30,JNJ,0.2153750313975248,57.0
2022-09-30,JPM,0.2011640190434651,65.0
2022-09-30,K,0.29908181744352785,24.0
2022-09-30,KEY,3.693870836529447,1.0
2022-09-30,KO,0.17520824448521496,73.0
2022-09-30,L,0.5454090440376065,4.0
2022-09-30,LMT,0.2294767161981053,49.0
2022-09-30,MA,0.22427781637548383,51.0
2022-09-30,MDT,0.1973239421619012,66.0
2022-09-30,META,0.6049156442447324,3.0
2022-09-30,MNST,0.231938239987621,47.0
2022-09-30,MO,0.24165212738597674,41.0
2022-09-30,MPC,0.2972147780205012,25.0
2022-09-30,MRNA,0.26411390547853814,34.0
2022-09-30,MRO,0.2605031685215298,36.0
2022-09-30,MSFT,0.1841871820669943,72.0
2022-09-30,MU,0.4651855539895695,5.0
2022-09-30,NCLH,0.4072200716140512,8.0
2022-09-30,NFLX,0.20658527087722967,62.0
2022-09-30,NKE,0.2172091621317815,56.0
2022-09-30,NUE,0.24510428078617302,39.0
2022-09-30,NVDA,0.2196568792624447,53.0
2022-09-30,OXY,0.1640692778040886,78.0
2022-09-30,PEP,0.168670985976746,75.0
2022-09-30,PFE,0.234585725526225,44.0
2022-09-30,PG,0.16502937761908446,77.0
2022-09-30,PM,0.24407258543295002,40.0
2022-09-30,PYPL,0.27589793713296695,29.0
2022-09-30,RCL,0.30593620833710133,23.0
2022-09-30,REGN,0.3375511464465367,17.0
2022-09-30,SLB,0.2819757006867993,28.0
2022-09-30,STZ,0.3399714247361887,16.0
2022-09-30,T,0.24810734153453665,38.0
2022-09-30,TMO,0.2729884687890625,30.0
2022-09-30,TSLA,0.16686368284260353,76.0
2022-09-30,TSN,0.20909145282414163,61.0
2022-09-30,V,0.18724398190283278,70.0
2022-09-30,XOM,0.1967469945676087,67.0
2022-10-31,A,0.4336245090190396,5.0
2022-10-31,AAL,0.34132028926361546,20.0
2022-10-31,AAPL,0.1988265085139733,71.0
2022-10-31,ABBV,0.1783925775372057,77.0
2022-10-31,ABT,0.2835279726811841,32.0
2022-10-31,AEP,0.35116101696487884,17.0
2022-10-31,AES,0.37919214140144375,11.0
2022-10-31,ALB,0.25001195323315545,47.0
2022-10-31,AMD,0.22891186289608303,55.0
2022-10-31,AMZN,0.24310102382225415,48.0
2022-10-31,ATVI,0.18444896418483178,76.0
2022-10-31,AVGO,0.17512790571651346,78.0
2022-10-31,BA,0.2570287685607656,44.0
2022-10-31,BIIB,0.31700656298088825,24.0
2022-10-31,BKR,0.339999441978692,22.0
2022-10-31,BMY,0.3173600339740858,23.0
2022-10-31,C,0.367725056483401,14.0
2022-10-31,CCL,0.2787582246123346,36.0
2022-10-31,CMG,0.3045702468923789,27.0
2022-10-31,CRM,0.2645708501339712,43.0
2022-10-31,CVX,0.3404915004851046,21.0
2022-10-31,D,0.3712721905315572,13.0
2022-10-31,DAL,0.35250057578191263,16.0
2022-10-31,DD,0.6157298491613252,2.0
2022-10-31,DG,0.2564312296395102,45.0
2022-10-31,DIS,0.18933425555661207,74.0
2022-10-31,DLTR,0.19182955140691932,73.0
2022-10-31,DVN,0.22997222551840316,54.0
2022-10-31,EA,0.23968299237898935,49.0
2022-10-31,EBAY,0.2836490617323148,31.0
2022-10-31,EL,0.30961079424394217,26.0
2022-10-31,ENPH,0.2305330189283699,53.0
2022-10-31,ES,0.18804297775956427,75.0
2022-10-31,F,0.41266033986445344,8.0
2022-10-31,FCX,0.533420368625966,3.0
2022-10-31,GILD,0.30361387210349805,29.0
2022-10-31,GOOG,0.28155834593353096,35.0
2022-10-31,GOOGL,0.19188261448597418,72.0
2022-10-31,GS,0.2511220278805715,46.0
2022-10-31,HON,0.3103787188312725,25.0
2022-10-31,ILMN,0.4282068904378333,6.0
2022-10-31,INTC,0.2327988756667144,52.0
2022-10-31,J,0.6363636363636364,1.0
2022-10-31,JNJ,0.21357752635218485,61.0
2022-10-31,JPM,0.2007377509481486,68.0
2022-10-31,K,0.1701011874420828,80.0
2022-10-31,KEY,0.27213947680617045,39.0
2022-10-31,KO,0.21315754374530754,62.0
2022-10-31,L,0.3547760260071365,15.0
2022-10-31,LMT,0.22395043447692173,57.0
2022-10-31,MA,0.23693326713315002,50.0
2022-10-31,MDT,0.3414122797906103,19.0
2022-10-31,META,0.44185557037289314,4.0
2022-10-31,MNST,0.39847782094968875,9.0
2022-10-31,MO,0.20198715197505404,66.0
2022-10-31,MPC,0.27491041711373915,37.0
2022-10-31,MRNA,0.38810725596820456,10.0
2022-10-31,MRO,0.30402300417139166,28.0
2022-10-31,MSFT,0.2187332005891721,59.0
2022-10-31,MU,0.21719715581795665,60.0
2022-10-31,NCLH,0.2921065084542712,30.0
2022-10-31,NFLX,0.2728511142716897,38.0
2022-10-31,NKE,0.17273960324572663,79.0
2022-10-31,NUE,0.344387725502429,18.0
2022-10-31,NVDA,0.20768827311902868,65.0
2022-10-31,OXY,0.21170542797929903,63.0
2022-10-31,PEP,0.2085588981811675,64.0
2022-10-31,PFE,0.28276377378564466,33.0
2022-10-31,PG,0.19923439615880617,70.0
2022-10-31,PM,0.19939712569383317,69.0
2022-10-31,PYPL,0.2194047289111268,58.0
2022-10-31,RCL,0.2690364019034154,41.0
2022-10-31,REGN,0.3725850657964812,12.0
2022-10-31,SLB,0.26938345451260204,40.0
2022-10-31,STZ,0.4160142283652252,7.0
2022-10-31,T,0.26730046352611225,42.0
2022-10-31,TMO,0.2824495893661507,34.0
2022-10-31,TSLA,0.16950830359175326,81.0
2022-10-31,TSN,0.22754576825617714,56.0
2022-10-31,V,0.20191276606754358,67.0
2022-10-31,XOM,0.23462369623423046,51.0
2022-11-30,A,0.37061603052352443,10.0
2022-11-30,AAL,0.3599447991220908,11.0
2022-11-30,AAPL,0.1894856602779001,72.0
2022-11-30,ABBV,0.17668083562180198,76.0
2022-11-30,ABT,0.3118177446059459,19.0
2022-11-30,AEP,0.4984496613147007,4.0
2022-11-30,AES,0.7904397990439752,2.0
2022-11-30,ALB,0.19824717684561188,63.0
2022-11-30,AMD,0.21621687621714933,56.0
2022-11-30,AMZN,0.237491161295926,46.0
2022-11-30,ATVI,0.23976592106455938,43.0
2022-11-30,AVGO,0.21847490493477456,53.0
2022-11-30,BA,0.2520167891093375,37.0
2022-11-30,BIIB,0.33894735416472965,14.0
2022-11-30,BKR,0.3009304131990361,22.0
2022-11-30,BMY,0.2570409044164974,34.0
2022-11-30,C,0.30900262134918594,20.0
2022-11-30,CCL,0.29562808312101224,26.0
2022-11-30,CMG,0.2241091081553024,50.0
2022-11-30,CRM,0.24330811473513989,40.0
2022-11-30,CVX,0.22416248791488413,49.0
2022-11-30,D,0.24761401911487416,39.0
2022-11-30,DAL,0.43192514869459897,7.0
2022-11-30,DD,0.46345383192779743,5.0
2022-11-30,DG,0.29071753613032536,27.0
2022-11-30,DIS,0.22929192654881345,47.0
2022-11-30,DLTR,0.29723370321344883,23.0
2022-11-30,DVN,0.2542019822896593,35.0
2022-11-30,EA,0.3054064687299181,21.0
2022-11-30,EBAY,0.31319992156908005,18.0
2022-11-30,EL,0.21702613284871616,55.0
2022-11-30,ENPH,0.16783115160691228,79.0
2022-11-30,ES,0.12395311773956923,81.0
2022-11-30,F,0.3984292711754307,8.0
2022-11-30,FCX,0.2752286810963386,29.0
2022-11-30,GILD,0.250099031341688,38.0
2022-11-30,GOOG,0.18190266756036638,75.0
2022-11-30,GOOGL,0.18207215489727294,74.0
2022-11-30,GS,0.2539985162129214,36.0
2022-11-30,HON,0.32998945537967195,17.0
2022-11-30,ILMN,0.33841306142773686,15.0
2022-11-30,INTC,0.2223498573392484,51.0
2022-11-30,J,1.1402197145399044,1.0
2022-11-30,JNJ,0.1747976811110716,77.0
2022-11-30,JPM,0.20474247625013411,61.0
2022-11-30,K,0.26834587025254,31.0
2022-11-30,KEY,0.39838644331676226,9.0
2022-11-30,KO,0.19577094163263714,66.0
2022-11-30,L,0.20976953324780517,59.0
2022-11-30,LMT,0.1980496364784473,64.0
2022-11-30,MA,0.19739851788975213,65.0
2022-11-30,MDT,0.2963377965221739,25.0
2022-11-30,META,0.1987998288314695,62.0
2022-11-30,MNST,0.23839922104217154,44.0
2022-11-30,MO,0.21914087744044716,52.0
2022-11-30,MPC,0.336612186161799,16.0
2022-11-30,MRNA,0.24210475033662265,42.0
2022-11-30,MRO,0.34105940154150494,13.0
2022-11-30,MSFT,0.19510564677347234,67.0
2022-11-30,MU,0.16572721226264264,80.0
2022-11-30,NCLH,0.3547009173748727,12.0
2022-11-30,NFLX,0.2580823322236351,33.0
2022-11-30,NKE,0.1940879676970909,69.0
2022-11-30,NUE,0.27438619127652,30.0
2022-11-30,NVDA,0.21337999388686762,58.0
2022-11-30,OXY,0.26719768430653384,32.0
2022-11-30,PEP,0.17451062166167203,78.0
2022-11-30,PFE,0.21799819441803656,54.0
2022-11-30,PG,0.21484808646782316,57.0
2022-11-30,PM,0.2269878995063471,48.0
2022-11-30,PYPL,0.2424033389329107,41.0
2022-11-30,RCL,0.44396168185110674,6.0
2022-11-30,REGN,0.28558233021542767,28.0
2022-11-30,SLB,0.2377623336062829,45.0
2022-11-30,STZ,0.5307309796546709,3.0
2022-11-30,T,0.1928666841075723,70.0
2022-11-30,TMO,0.18434877920048065,73.0
2022-11-30,TSLA,0.20770036968070132,60.0
2022-11-30,TSN,0.2972031800518055,24.0
2022-11-30,V,0.1911724844420001,71.0
2022-11-30,XOM,0.19411410364954618,68.0
2022-12-31,A,0.5881928308751357,3.0
2022-12-31,AAL,0.3072156343245423,27.0
2022-12-31,AAPL,0.17571804593352974,78.0
2022-12-31,ABBV,0.1839806169181459,75.0
2022-12-31,ABT,0.32395540651621174,25.0
2022-12-31,AEP,0.40548504714188677,15.0
2022-12-31,AES,0.9119056568408245,2.0
2022-12-31,ALB,0.2759217702913131,33.0
2022-12-31,AMD,0.249765913658203,42.0
2022-12-31,AMZN,0.18563787825729938,73.0
2022-12-31,ATVI,0.19360647959874908,70.0
2022-12-31,AVGO,0.217972147619318,56.0
2022-12-31,BA,0.33862230205905314,23.0
2022-12-31,BIIB,0.40597784999563813,14.0
2022-12-31,BKR,0.24725580700460417,44.0
2022-12-31,BMY,0.24135404799294616,46.0
2022-12-31,C,0.45922811675881353,8.0
2022-12-31,CCL,0.36285455305756703,22.0
2022-12-31,CMG,0.21109605234327683,60.0
2022-12-31,CRM,0.22325045326731138,53.0
2022-12-31,CVX,0.2449620866393592,45.0
2022-12-31,D,0.2742597623178936,34.0
2022-12-31,DAL,0.5387906940655123,5.0
2022-12-31,DD,0.44584805505864933,10.0
2022-12-31,DG,0.4173410168411423,13.0
2022-12-31,DIS,0.23581086782089702,50.0
2022-12-31,DLTR,0.26496745619524187,40.0
2022-12-31,DVN,0.2961509239609204,29.0
2022-12-31,EA,0.2822322926730563,32.0
2022-12-31,EBAY,0.47565472041245216,7.0
2022-12-31,EL,0.21168982657203722,59.0
2022-12-31,ENPH,0.1719010485669054,79.0
2022-12-31,ES,0.13397162755156108,81.0
2022-12-31,F,0.45178524921724444,9.0
2022-12-31,FCX,0.47942632319099754,6.0
2022-12-31,GILD,0.28716232153088117,31.0
2022-12-31,GOOG,0.18203832717735094,76.0
2022-12-31,GOOGL,0.19642405518215691,68.0
2022-12-31,GS,0.23973077085127123,49.0
2022-12-31,HON,0.27192819203845214,35.0
2022-12-31,ILMN,0.37109861335589356,21.0
2022-12-31,INTC,0.24040603377719805,47.0
2022-12-31,J,1.6741580662683324,1.0
2022-12-31,JNJ,0.18433149238374355,74.0
2022-12-31,JPM,0.21878407102856925,54.0
2022-12-31,K,0.3354421896232274,24.0
2022-12-31,KEY,0.5696548031736454,4.0
2022-12-31,KO,0.19036575731781707,72.0
2022-12-31,L,0.2259534105117129,52.0
2022-12-31,LMT,0.2595702471089629,41.0
2022-12-31,MA,0.19858531654480419,67.0
2022-12-31,MDT,0.4351181951171498,12.0
2022-12-31,META,0.21015916092226988,62.0
2022-12-31,MNST,0.2664716885446798,38.0
2022-12-31,MO,0.21294092509028426,58.0
2022-12-31,MPC,0.2696566912914817,37.0
2022-12-31,MRNA,0.30580476642842713,28.0
2022-12-31,MRO,0.39455475853539546,18.0
2022-12-31,MSFT,0.20648415061431238,65.0
2022-12-31,MU,0.3863018291280122,20.0
2022-12-31,NCLH,0.4045094878250748,16.0
2022-12-31,NFLX,0.19282465306473195,71.0
2022-12-31,NKE,0.24729306141291305,43.0
2022-12-31,NUE,0.3112496805312211,26.0
2022-12-31,NVDA,0.2096514469523097,63.0
2022-12-31,OXY,0.21845650733052283,55.0
2022-12-31,PEP,0.18080365331567239,77.0
2022-12-31,PFE,0.2354405338764004,51.0
2022-12-31,PG,0.24008784623590615,48.0
2022-12-31,PM,0.2698844054770083,36.0
2022-12-31,PYPL,0.20963580859417635,64.0
2022-12-31,RCL,0.38961079987701674,19.0
2022-12-31,REGN,0.2954505121069144,30.0
2022-12-31,SLB,0.21416768893260257,57.0
2022-12-31,STZ,0.44043124473213024,11.0
2022-12-31,T,0.3992504156759178,17.0
2022-12-31,TMO,0.20206788553418142,66.0
2022-12-31,TSLA,0.1527654619413384,80.0
2022-12-31,TSN,0.26533152250756753,39.0
2022-12-31,V,0.19516350102805433,69.0
2022-12-31,XOM,0.21065126050652397,61.0
2023-01-31,A,0.47157190635451507,5.0
2023-01-31,AAL,0.3875082745148002,11.0
2023-01-31,AAPL,0.18777435241102686,61.0
2023-01-31,ABBV,0.28524099591926416,28.0
2023-01-31,ABT,0.2199777809941036,52.0
2023-01-31,AES,0.5338090665430697,4.0
2023-01-31,ALB,0.22697692685793588,48.0
2023-01-31,AMD,0.297793923885531,26.0
2023-01-31,AMZN,0.20244836093702778,58.0
2023-01-31,ATVI,0.26366320029278983,34.0
2023-01-31,AVGO,0.21365764926126038,56.0
2023-01-31,BA,0.23810679531281242,43.0
2023-01-31,BIIB,0.8393034064492739,1.0
2023-01-31,BKR,0.24641161149837054,38.0
2023-01-31,BMY,0.22258654775697415,50.0
2023-01-31,C,0.3768845950974274,13.0
2023-01-31,CCL,0.3821893199181529,12.0
2023-01-31,CMG,0.18637920437091796,62.0
2023-01-31,CRM,0.28460804041539706,29.0
2023-01-31,CVX,0.24369714877201315,41.0
2023-01-31,D,0.1751707718909368,66.0
2023-01-31,DAL,0.41594253115992247,8.0
2023-01-31,DD,0.40875912408759124,9.0
2023-01-31,DG,0.2255989305356077,49.0
2023-01-31,DIS,0.2289102904464984,46.0
2023-01-31,DLTR,0.26147309964717425,35.0
2023-01-31,DVN,0.17709397001807714,65.0
2023-01-31,EA,0.1536931341422252,71.0
2023-01-31,EBAY,0.13903743315508021,73.0
2023-01-31,EL,0.07985782820324264,79.0
2023-01-31,ENPH,0.13045940131639497,75.0
2023-01-31,ES,0.1299506471217068,76.0
2023-01-31,F,0.161336794677028,68.0
2023-01-31,FCX,0.6673869126043038,3.0
2023-01-31,GILD,0.4658737952467112,6.0
2023-01-31,GOOG,0.24608010894996238,40.0
2023-01-31,GOOGL,0.19750193111288494,59.0
2023-01-31,GS,0.2411934773759149,42.0
2023-01-31,HON,0.22735784311636065,47.0
2023-01-31,ILMN,0.11541017122412471,77.0
2023-01-31,INTC,0.2668176034794928,33.0
2023-01-31,JNJ,0.20275512407056484,57.0
2023-01-31,JPM,0.23650025616029266,44.0
2023-01-31,K,0.18358757644471932,63.0
2023-01-31,KEY,0.3930341379389506,10.0
2023-01-31,KO,0.15911660738307837,69.0
2023-01-31,L,0.3726379182603068,14.0
2023-01-31,LMT,0.3600941787204934,17.0
2023-01-31,MA,0.17317472215923146,67.0
2023-01-31,MDT,0.8068414513836772,2.0
2023-01-31,META,0.30734356580936867,24.0
2023-01-31,MNST,0.24626641981839018,39.0
2023-01-31,MO,0.13635831913712138,74.0
2023-01-31,MPC,0.32403376849788523,22.0
2023-01-31,MRNA,0.32686844475499544,21.0
2023-01-31,MRO,0.30122409236333286,25.0
2023-01-31,MSFT,0.21602934021386702,55.0
2023-01-31,MU,0.2803963388144456,31.0
2023-01-31,NCLH,0.4455425930141066,7.0
2023-01-31,NFLX,0.2602377608952615,36.0
2023-01-31,NKE,0.15522994977141288,70.0
2023-01-31,NUE,0.2715677583089974,32.0
2023-01-31,NVDA,0.22239466863967908,51.0
2023-01-31,OXY,0.32367440055912117,23.0
2023-01-31,PEP,0.17842972714163202,64.0
2023-01-31,PFE,0.2302600554593679,45.0
2023-01-31,PG,0.34962990600228416,18.0
2023-01-31,PM,0.21616296555422684,54.0
2023-01-31,PYPL,0.29272560703675277,27.0
2023-01-31,RCL,0.3704416958352335,15.0
2023-01-31,REGN,0.25610902255639095,37.0
2023-01-31,SLB,0.11344498755078225,78.0
2023-01-31,STZ,0.36705951292307537,16.0
2023-01-31,T,0.327036203754037,20.0
2023-01-31,TMO,0.33331315093077435,19.0
2023-01-31,TSLA,0.15199155832972763,72.0
2023-01-31,TSN,0.2805529315748162,30.0
2023-01-31,V,0.19404505717413983,60.0
2023-01-31,XOM,0.2179040527706666,53.0
