Date,AAPL,MSFT,NVDA,AMD,GE,IBM,GS,BA,GM,Portfolio_rets
2023-06-01,0.015895540184739647,0.012678421233759899,0.04990473034960993,0.01060260802942379,0.03045826498535983,0.009519912220194843,-0.02342759073046211,0.010927003976983382,0.018646439909800014,0.01502281446215658
2023-06-02,0.004764027547575428,0.008443438906069122,-0.011201611965727127,-0.013567819458404155,0.010737939853660157,0.019829743645487664,0.0,0.02544763426689146,0.03744860576459603,0.009100217617794289
2023-06-05,-0.007599931855572029,0.0016087486648573956,-0.003974622668337918,0.0005937461012668593,-0.01619853286685266,0.0016600111163493703,-0.0,-0.02151235993350926,-0.004385263905692426,-0.005534245038610074
2023-06-06,-0.002062461269997269,-0.006750151917383558,-0.013286370610149421,0.0520434825578598,0.012979767833452999,0.00037691216224856617,0.0,-0.007162313510658983,0.03200505448345895,0.007571546636536786
2023-06-07,-0.007786496137042584,-0.03135431052789001,-0.03097624068079191,-0.052891789982459365,0.005861787242317066,0.012656044880192096,0.0,0.022137250286215368,0.027429637460158463,-0.006102679717700098
2023-06-08,0.015346710907507015,0.00579677511338792,0.02724391968732673,0.0269607853297388,-9.426702394176099e-05,0.00022321350100641546,-0.0008342981288663694,0.02874352857325773,-0.010267961674969465,0.010346489587160779
2023-06-09,0.002157494679750581,0.0046928963861562565,0.006728819492614699,0.031469809162270816,0.0021660763592243498,0.006599700403365261,0.00163811203131632,-0.0036746311851525272,0.010543967789293398,0.0069246939020932395
2023-06-12,0.015517715478083682,0.015365289073811387,0.01819810722565269,0.03361069011294636,-0.0006587793012363367,0.008243791072154434,0.010273813412567783,0.01936852784876352,0.012071439877866285,0.014665621644512203
2023-06-13,-0.002615069534464595,0.0073258273041494236,0.0382636207411845,-0.03673756693943092,0.00478947552544711,0.008612621051800547,0.008827194983915335,-0.005340070929774877,0.02637406262397634,0.005500010536311429
2023-06-14,0.003485269547817915,0.009082407685551104,0.04702183752144349,0.022235515035156438,-0.019296911538399953,-0.0029112768075354066,-0.011983890384079054,-0.015916961522902343,-0.00773236507621899,0.0026648471623147998
2023-06-15,0.011136441216671795,0.031398499377165004,-0.008032740078321682,-0.024566994319685332,0.006758422569526887,0.008708306034369938,0.0038928231285563306,0.011505752651511039,0.017774660144067107,0.006508352302651231
2023-06-16,-0.005877116959156801,-0.01671466746102836,0.000913971925733769,-0.03405695907221621,0.008313720831021802,-0.006669578178352596,-0.004217962750927904,0.002639973399308572,-0.0018423402182277864,-0.0063901064982050575
2023-06-20,0.0004865587621870376,-0.012581367463613363,0.025804837950413072,-0.009623115268663943,-0.02158803167722005,-0.011117646695560804,-0.02269052807132391,-0.035252102281679666,-0.017003581821643046,-0.011507219618567188
2023-06-21,-0.0056914688122718686,-0.013371025527008,-0.01757030998602398,-0.05905454969544301,0.009853171312263148,-0.016837068952380525,-0.017231533340114798,-0.0013664428476379365,-0.008341266755517964,-0.014401166067126103
2023-06-22,0.016390237686521526,0.018269535419317123,-0.00046476637108144154,-0.012656725462953124,-0.0021917879391118163,-0.019029527389075113,-0.01703297458996585,-0.030982397115560622,-0.009501862797039087,-0.006355585395438711
2023-06-23,-0.0017127350070563138,-0.013902088576371648,-0.019147882328434677,-0.0,-0.00997133727379049,-0.01335404000156964,-0.0,-0.0009731738696291269,-0.013179749847234778,-0.00802677854489852
2023-06-26,-0.0075816382248820756,-0.019348974565018984,-0.038077508244484484,-0.0,0.006435270478083434,0.014649215014076847,-0.0,0.0,0.01427028744698598,-0.003294816455026587
2023-06-27,0.014946804244222203,0.01800492295237786,0.03015694225276302,0.0,0.004489659904159836,0.007584988031776552,0.0,0.0,0.02103066930761079,0.010690442965878918
2023-06-28,0.00630784445068761,0.0038185027563641403,-0.018291199833108552,-0.0,0.020097864777816058,-0.00439229673323301,0.0,0.0,0.01876622012130801,0.002922992837759362
2023-06-29,0.0017949341804469375,-0.0023849119004938587,-0.0072005391821805325,0.0,0.00642485622364487,0.0,0.0,0.0,0.00026187030678207493,-0.00012264337464450097
2023-06-30,0.022839687725452428,0.016252880099050727,0.03561318552504569,0.0,0.019394898387011472,-0.0018665776469387295,-0.0,-0.0,0.009379969771971504,0.011290449317954789
2023-07-03,-0.007815139410722646,-0.0075163377314713346,0.002620590243499252,0.0,-0.014395309708361843,-0.0010468027865177575,0.0,-0.0011372513172397982,0.010319949918434412,-0.0021078111991533013
2023-07-05,-0.005888679345684716,0.0004732856179234783,-0.0022660022308741974,-0.0,0.003411204764805793,0.0042552213543068694,-0.0,0.011267589277389406,0.011737799999510277,0.0025544910485974346
2023-07-06,0.0025055905382930246,0.009184354676689894,-0.005069934142250373,-0.0,-0.011850859756816013,-0.01561594615703356,-0.0,-0.003239983362896537,0.0010142221183840282,-0.0025636173428477266
2023-07-07,-0.005908694079767804,-0.011938380678174591,0.009455664644814976,-0.0,0.008347303350089557,-0.0006055240072359556,0.0,-0.0024486215482556395,0.00379414964978571,7.73219256951394e-05
2023-07-10,-0.01091519762644529,-0.01611279085316757,-0.007628512692095152,0.0,0.02065880085357606,0.0061891063184762235,0.0,0.0056886049111521154,0.0007570670215694979,-0.00015143578521490135
2023-07-11,-0.0028139803318065135,0.0019268850164786337,0.005320104916591641,-0.0,0.006223286257984616,0.011521101223151942,0.0,0.02522871810972979,0.008290509199293297,0.0061885138212692675
2023-07-12,0.008945421112453576,0.014126628195813206,0.03469360107839381,0.0,-0.00017982868873058907,-0.011972652076000883,0.0,-0.007571073010711456,0.010948072050673718,0.005443352073543487
2023-07-13,0.004049275962856601,0.01606245026326407,0.046181395446859556,0.0,0.0007191208061555752,0.008097224127690763,0.0,-0.0011982419297700679,0.002224698798104552,0.008459547052795672
2023-07-14,0.0007869746069128465,0.007501086472850522,-0.01111046711021866,0.0,-0.00902691447141384,-0.0038905053403831312,-0.007604569616867861,-0.017350533986701503,-0.012422519998557209,-0.005901938827153204
2023-07-17,0.017157554010205783,0.0014183563200623871,0.02158243903176324,0.020319978854219548,0.007768027473152116,0.006277195911334723,0.0030916008737623254,-0.005882508450997046,-0.0317486983145803,0.004442660634324753
2023-07-18,-0.0013412246145860394,0.0390281778122774,0.02199017293937543,-0.003301585133654228,-0.0007200269942586393,0.008308616727645159,0.030312121906620432,-0.0014169083762885972,0.009758707719546152,0.011402005776297451
2023-07-19,0.007046863867935629,-0.01234325481327844,-0.008818856713613665,-0.012800994019615045,-0.010590760033672373,0.0008860960468271144,0.009678157899513807,-0.014137375787549183,0.0025522850338444364,-0.00428087094662308
2023-07-20,-0.010148716346077368,-0.023393022478419682,-0.03363271906452123,-0.054539722343078745,0.012210178264955294,0.02117956294236197,0.029825319908666957,0.0,0.0007643975429747104,-0.00641496906368201
2023-07-21,-0.006180726657910663,-0.008977258757518182,-0.026964008212143967,0.0,-0.00821415845693645,0.004038643480192747,0.0031302667483093486,-0.008509477750917632,-0.01825006587728959,-0.007769642831579376
2023-07-24,0.004211176534324878,0.003890367198409248,0.006815061764441499,-0.0,-0.0007253150515048517,0.004309047560412114,0.01960985449864261,0.0,0.019268419243566065,0.006375401305365729
2023-07-25,0.004503437629952575,0.01686610874081638,0.02363582220880059,0.0,0.060789987080342715,0.005645554414444543,-0.011854966803234975,-0.008139769306471915,-0.035745870362485006,0.006188922622462767
2023-07-26,0.004534712985109489,-0.038364115130237984,-0.004981892511538777,-0.0,-0.021046147298874333,0.005259468194198298,0.008030777197027082,0.0836431462451212,0.00971016030004116,0.005198456664538459
2023-07-27,-0.00660272065145234,-0.021093058332580527,0.009808317182012494,0.0,0.006083224189276218,0.013378553573801489,-0.008566591525830721,0.00407243920258847,0.017603361275239083,0.0016315027681171293
2023-07-28,0.013417502871921925,0.022867857265035388,0.018349138668196617,0.0,-0.008963925106371269,0.003351694574106617,-0.003617147928235691,0.020913480936502242,-0.02389108641806959,0.0047141683181206925
2023-07-31,0.0031609851909711805,-0.0,-0.00044928049442305847,0.0,-0.0013121654386384501,0.005075947023943909,0.007446047964038606,0.0006701162844322709,0.008374812164888395,0.0025518291883569835
2023-08-01,-0.004285046311426489,0.0,-0.004762120593569244,0.0,-0.00896869712229928,-0.005912791467078485,0.005185078988773033,-0.0035230988737664074,-0.0065368256554229455,-0.003200389003865535
2023-08-02,-0.015611222838356394,-0.0,-0.04931819130333985,-0.07273528932067129,-0.011101834885348614,0.00584346941292709,-0.01867946033206751,-0.02825126481222012,-0.019335778101091935,-0.023243285797796512
2023-08-03,-0.007348586357380715,-0.0,0.005541533971126892,0.0,0.003476976906441035,0.0019402596623538954,0.005850121844561954,-8.64600952411082e-05,-0.0,0.0010415384368735502
2023-08-04,-0.049211304266584634,0.0,0.0036997495654900884,0.0,0.006210684605493642,-0.0014547888069412196,0.00016987332122462624,0.0,-0.0,-0.0045095317312575
2023-08-07,-0.0,0.0,0.016360566983307005,0.008511403104213878,0.014662896356562531,0.013360071969573454,0.006602908782951163,0.029345600925808363,0.0,0.009871494235824044
2023-08-08,0.0,-0.0,-0.016718673058261524,-0.03112748429396207,-0.010338296491554922,-0.0018486705737914976,-0.020744649214678192,-0.0008818439624462877,-0.0,-0.009073290843854944
2023-08-09,-0.0,-0.0,-0.048393963073315394,-0.024677176038710277,-0.01222768835008461,-0.023718158015421542,-0.016123099754220094,-0.0007564307067541685,-0.0,-0.01398850177094512
2023-08-10,-0.0,0.0,-0.003908562899793833,-0.0,0.012403795686445828,0.005319495235927108,-0.006704876769409741,0.0016802234507689476,-0.0,0.000976674967104257
2023-08-11,-0.0,-0.0,-0.0,-0.0,0.00902843919178969,-0.0009079505112981693,0.0009690282715552237,-0.010717826167552456,-0.0,-0.0001809232461673015
2023-08-14,0.0,0.0,0.0,0.0,0.008255514464045668,-0.008490325431246459,-0.008814067250986145,0.004191126413231208,0.0,-0.0005397502005506364
2023-08-15,-0.0,-0.0,0.0,-0.0,-0.014821533928238506,-0.0002819687459232192,-0.0,-0.018978381394873154,-0.0,-0.0037868760076705424
2023-08-16,-0.0,-0.0,-0.0,-0.0,-0.002462419727597052,-0.008707681309329026,-0.0,-0.009995529452150067,-0.0,-0.0023517367210084605
2023-08-17,-0.0,-0.0,-0.0,-0.0,-0.023249604418561033,0.0001422273180067714,-0.0,-0.023808045584442224,0.0,-0.005212824742777388
2023-08-18,0.0,-0.0,-0.0,0.0,0.007452383966956842,0.005317841301729434,-0.0,0.009353115327509808,0.0,0.0024581489551328984
2023-08-21,0.0,0.0,0.0,0.0,0.0020552723148626753,0.0061334402838829506,-0.0,0.0025117660564955148,0.0,0.0011889420728045713
2023-08-22,0.0,0.0,-0.028047438257026294,-0.0,-0.0032188564508753474,-0.0055678564691197235,-0.0,0.012464925765519084,-0.0,-0.0027076917123891424
2023-08-23,0.0,0.0,0.03121483609296307,0.0,0.01607995760392232,0.013478604245510728,0.0,-0.006497375799601877,0.0,0.006030669126977138
2023-08-24,-0.0,-0.0,0.000997043361467132,-0.0,-0.02164799565434939,0.0009757415492081746,-0.0,-0.050561372183041325,-0.0,-0.007804064769635045
2023-08-25,0.0,0.0,-0.024577088849189806,0.0,0.0,0.012461241170465326,0.0,0.0,0.0,-0.0013462052976360534
2023-08-28,0.0,0.0,0.017598191311693608,0.0,0.0,0.004598958890626579,0.0,0.0,0.0,0.002466350022480021
2023-08-29,0.0,0.0,0.04077158304606753,0.0,0.011950077241164857,0.0029404245481566365,0.0,0.0,0.0,0.006184676092821003
2023-08-30,0.0,0.0,0.009791238177596763,0.0,-0.008883555182170053,0.002795703743954984,-0.0,0.0,-0.0,0.0004114874154868549
2023-08-31,0.0011717152338614467,-0.0,0.001845432220019391,-0.0,0.0013113624849187152,-0.00020428873405177106,-0.0,-0.02128682776002688,0.0,-0.0019069562839198998
2023-09-01,0.008427747595417956,0.0,-0.017289712947752466,0.0,-0.0019238816013721009,0.007531335216977676,-0.0,-0.0,0.0,-0.0003616124151921039
2023-09-05,0.001265904969438001,0.0,0.0008036816849625264,0.0,-0.011976199112281342,0.0012834968945826786,-0.0,-0.0,-0.0,-0.0009581239514775707
2023-09-06,-0.036449612244476785,-0.002010663215146041,-0.031108420458218804,-0.0,-0.0017734231298459063,-0.00047271903133374053,-0.0,-0.0,-0.0,-0.007979426453224588
2023-09-07,-0.0296856823931267,-0.008962178251791018,-0.017577743068252123,-0.0,-0.00792976150382141,-0.0036537917554557405,0.0,-0.0,-0.0,-0.007534350774716332
2023-09-08,0.0,0.013129115686578024,-0.01457336283297571,-0.0,-0.0006264165522344796,0.0010839323891503813,0.0,-0.0,0.0,-0.00010963681216464275
2023-09-11,0.0,0.010919355379022269,-0.008683255531397054,-0.0,0.0,0.004728862509519988,-0.0,-0.0,-0.0,0.0007738847063494671
2023-09-12,-0.0,-0.018426447515794156,-0.006840792789876755,-0.0,0.0064555880023623126,-0.014117254783196441,0.0,-0.0,0.0,-0.0036587674540561155
2023-09-13,-0.0,0.012847783543915864,0.0,0.0,-0.01224869217821106,0.0017073590952384995,0.0,-0.0,0.0,0.00025627227343814473
2023-09-14,0.0,0.007825087679558586,0.0,-0.0,0.01788493132425668,0.005444062624688441,0.0,0.0,0.0,0.003461564625389301
2023-09-15,-0.0,-0.0253556931642393,-0.0,-0.0,-0.0013844386353918374,-0.00927258676671732,-0.005908819952312884,-0.0,0.0,-0.004657948724295705
2023-09-18,0.0,-0.003519005161153026,0.0,0.0,0.0093079990885656,-0.0061839495515432965,0.0022745140335372997,-0.0,-0.0,0.00020883982326739745
2023-09-19,0.0,-0.001246761401060461,-0.0,-0.0,-0.0030930223828071375,0.009807752782855044,-0.004173887438761489,-0.0,0.0,0.00014378684002510627
2023-09-20,-0.0,-0.02426901497800144,-0.0,-0.0,-0.011771977928323456,0.022339363205746164,-0.015296728322814666,-0.0,-0.0,-0.003222039780377044
2023-09-21,-0.0,-0.0,-0.0,-0.0,-0.016327679403577974,-0.016487011806314192,-0.019372729140101113,-0.0,-0.0,-0.005798602261110365
2023-09-22,0.0,-0.0,0.0,0.0,-0.015519365495976826,-0.0031941391597142626,-0.0071414023242130295,-0.0,-0.0,-0.0028727674422115686
2023-09-25,0.0,0.0,0.0,0.0,0.0,-0.0029313081111887523,0.002893068189852105,0.0,0.0,-4.248880148516379e-06
2023-09-26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.022367287719113713,-0.0,-0.0,-0.0,-0.0024852541910126346
2023-09-27,-0.0,0.0,0.0,0.0,0.0,-0.0004888608967412866,-0.0,-0.0,0.0,-5.4317877415698516e-05
2023-09-28,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
2023-09-29,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
2023-10-02,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
2023-10-03,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
2023-10-05,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09,0.0,0.0,-0.01074318916877449,-0.0025208607179888526,-0.0,0.0,0.0,0.0,0.0,-0.0014737833207514824
2023-10-10,-0.0,-0.004345102255780579,0.011529593461685094,0.018891208007234515,0.0,-0.0,0.0,0.0,0.0,0.002897299912571003
2023-10-11,0.007872977668857532,0.01219729898528735,0.02177094858516815,-0.006442177430180952,0.0,0.0,-0.0,0.0,-0.0,0.003933227534348009
2023-10-12,0.005048434552198421,-0.0037976167078114537,0.00296533509512647,0.004421963541805189,-0.0,-0.0,-0.0,-0.0,-0.0,0.0009597907201465139
2023-10-13,-0.010346073731310877,-0.010411521145171897,-0.032121946392558116,-0.034602335818396515,-0.0,-0.0,-0.0,-0.0,-0.0,-0.009720208565270822
2023-10-16,-0.0007271576803311256,0.01487073596274887,0.013849727412101918,0.012952228114738876,-0.0,0.0,0.0,0.0,0.0,0.004549503756584282
2023-10-17,-0.008823545293605795,-0.0017452000192754048,-0.04792495031294207,-0.012476529558710365,0.0,0.0,-0.0,0.0,0.0,-0.007885580576059294
2023-10-18,-0.007422327028601251,-0.005889780251103495,-0.040454150850935365,-0.0286547149044851,-0.0,-0.0,-0.0,0.0,-0.0,-0.00915788589279169
2023-10-19,-0.0021633348643265698,0.0036588099600085374,-0.0,0.0022486528248833863,-0.0,-0.0,-0.0,-0.0,-0.0,0.00041601421339615045
2023-10-20,-0.0,-0.01413416970527237,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0015704633005858188
2023-10-23,0.0,0.008079416539687778,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0008977129488541975
2023-10-24,0.0,0.0036674783666725027,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.00040749759629694476
2023-10-25,-0.0,0.03021688316181701,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.003357431462424112
2023-10-26,-0.0,-0.03823607524151242,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.004248452804612491
2023-10-27,0.0,0.005838492712631263,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0006487214125145848
2023-10-30,0.0,0.022485657918339456,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0024984064353710507
2023-10-31,0.0,0.0023688614115809858,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0002632068235089984
2023-11-01,0.0,0.023269844897906983,0.0,0.0,-0.0,0.005240630697938202,0.0,0.0,-0.0,0.003167830621760576
2023-11-02,0.0,0.006480530615415255,0.0,-0.0,0.0,0.011012051187946507,0.0,0.0,0.0,0.0019436202003735293
2023-11-03,-0.0,0.012779671018699678,0.0,0.04017259674744357,0.0,0.006035754138946068,0.0,0.0,0.0,0.006554224656121035
2023-11-06,0.0,0.010517094830413817,0.0,-0.004464293128685493,0.0,0.0072086231368906125,-0.01138867453948904,-0.0,-0.0,0.0002080833665699885
2023-11-07,0.014347353570873111,0.011156783267241299,0.004448959495754261,0.015097950832588148,0.0,-0.0009402243017280998,0.00012350984469705728,-0.008013328777017095,-0.0,0.004024555992489853
2023-11-08,0.005867648902712359,0.007378512706943085,0.013379794296005613,0.0012332576773470055,0.018170196339397936,-0.005389779604983566,0.0018811907981856493,0.002191829303144629,-0.0,0.004968072268750301
2023-11-09,-0.002627955104147514,-0.00693480991316717,0.008040781111203928,-0.0008807335136381998,-0.006697832891072544,-0.009570775186137885,-0.011714885272178259,0.007789010122105416,-0.0,-0.0025108000718924695
2023-11-10,0.02163794873223134,0.024591881674087133,0.029072742889824685,0.04395742660630502,0.01909321877372459,0.01623638130302674,0.014637687040107416,0.01702688502481618,0.0,0.020694908004902566
2023-11-13,-0.008620693785883092,-0.008121238978566207,0.005879045450896618,-0.015294676966715992,0.002166502712369609,-0.00619279131009049,0.004291701715180949,0.03933805471327758,0.0,0.001493989283385442
2023-11-14,0.014184631503116924,0.009742926454431833,0.021084230199719514,0.02611376140780329,0.014864705954980854,0.015477160528757656,0.03548889613132704,0.014223234235165217,0.0,0.016797727379478034
2023-11-15,0.0030363164627483044,-0.0016216874758658013,-0.015587246614345636,-0.01580659507170272,-0.008135330170379035,0.014324137648069465,-0.0033120301894899984,0.005959003983255644,-0.0,-0.0023492701586344195
2023-11-16,0.009001502067323369,0.01743045246875087,0.012036545273282677,0.015389462509196634,0.02244608268047042,0.0031409247684226513,-0.002758518808691981,-0.010161174543853421,-0.0,0.007391697379433469
2023-11-17,-0.00010545214547580637,-0.0169436700299209,-0.003684988293680276,0.006571043818514889,0.008289116757021656,-0.0011112808507001849,0.00745716755660586,0.006945750404661988,0.0,0.0008241874685585808
2023-11-20,0.009235488373932033,0.020314087591139347,0.02228618873915235,0.0075160050448732805,0.0011666734575478171,0.009504085911088268,0.00076626716001145,0.045433596163864685,0.0,0.012913599160178804
2023-11-21,-0.004239832394175006,-0.011645532898620114,-0.009267340651391526,-0.019693977260461525,-0.001500236105004829,-0.0028547507058157224,-0.013285717488425504,0.002568915328452827,-0.0,-0.006657608019493489
2023-11-22,0.003508306644876359,0.012731218390931361,-0.024894856905604276,0.02772551816548359,-0.002421822290037357,0.00789546676615766,0.010896660248898156,0.007485540270333074,0.0,0.004769559032337618
2023-11-24,-0.007028964851045005,-0.0011122059943587817,-0.019484083944905653,-0.0016338912048067386,0.0030888363580114622,0.0003221797157322889,0.001504829926246884,0.0004091579568409977,0.0,-0.0026593491153649495
2023-11-27,-0.0009480090091400063,0.003121511211609481,0.009706596966227114,0.002775997606953917,0.0,0.002510151911331916,-0.004254955663301837,-0.0031868770126148357,0.0,0.0010804906678961942
2023-11-28,0.0032089279273993677,0.01074481149152895,-0.008765183068067181,-0.005231757049525361,-0.009379491298022671,0.0005140194956175583,-0.0001776757878847306,0.013901969893539494,0.0,0.0005350690671761584
2023-11-29,-0.005424342810680695,-0.010111059840763608,0.006648563980867315,0.014968117519096298,8.413086746383915e-05,0.004870930425136316,0.007700222010076175,0.009221182684378356,0.0,0.0031064160928415555
2023-11-30,0.0030581160772190498,0.00015835504103129536,-0.02887142183832225,-0.021959127230554338,0.024434006201046337,0.01365226708463804,0.003754767523425128,0.03157747015139425,0.0,0.002867159223319723
2023-12-01,0.006768348914307308,-0.011680188582846128,-0.00010695100287200308,0.001896481497255037,0.005730707448984263,0.012472384359356155,0.019972500694674895,0.0096240924766003,0.02376597838689438,0.0076048171324838015
2023-12-04,-0.009509688006157202,-0.014442515384455228,-0.02720295139513047,-0.02350499698551396,-0.007949935189770652,0.003419888525762279,0.0027514905512877608,0.004266764252847186,0.021703406713937782,-0.00560761521302139
2023-12-05,0.020844456346414825,0.009114682599790454,0.022938573524475498,-0.0016037348350003604,-0.010754530816437312,0.0017984641964576228,-0.02210934311979898,-0.0030274907755294387,-0.011863238435419086,0.0005930931872170243
2023-12-06,-0.00570329139174604,-0.010036239578429095,-0.02309241379780181,-0.013265480061371848,-0.0034994403438792106,-0.006901514114011213,0.0006435418823583596,0.011591237770539666,0.007013278988621814,-0.0048055911828577096
2023-12-07,0.010088276612733347,0.005812856959905854,0.0,0.09428239506000835,-0.002758148548729297,-0.0003743997459881343,0.007719329059850138,0.0018556896231246092,0.01806729334195513,0.01496592137365111
2023-12-08,0.00738503997898364,0.008803295472133887,0.0,0.004275361684394029,0.009247347761486398,0.010801554211930443,0.01785939083518258,0.030581372560559417,0.007136565657855631,0.010676658684725114
2023-12-11,-0.013011647184869976,-0.007860282708582978,-0.018676264789552227,0.041702814584660436,-0.002574001747718852,0.009524684333395922,0.002647415253285819,0.013718324195897042,-0.005049711141013088,0.0022690367550557886
2023-12-12,0.007888947771707804,0.008261009109010353,0.021849790267281725,0.02352874438369558,0.016818254467333094,0.007312275605114008,0.002413436132711066,0.0022145850460398692,-0.004776237799468343,0.009501200553713906
2023-12-13,0.016553717390059137,-2.6737270452321032e-05,0.00900313669929384,0.004205965769856122,-0.00936356029529777,-0.0066397563131718575,0.02829619737471247,0.00912845647084033,0.016911944711160382,0.00756326272633337
2023-12-14,0.0007574110681509634,-0.02280256188163716,0.005433546008531883,-0.0013758823252139056,0.0014018797951031896,-0.004348712685739433,0.055602607930691286,0.021020143499680892,0.06437296821146589,0.013340155513448177
2023-12-15,-0.002729446070281669,0.013032026227118125,0.011106642207070801,0.00829875895184378,0.01537357243124861,-0.004182868470936422,-0.007748910242951269,0.030856799027792436,-0.014448722077111086,0.005506427998199257
2023-12-18,-0.008539714917303858,0.00516556045841301,0.023988934798918293,-0.0017982382905484837,0.0033216139279869704,0.0031388139362627816,-0.01086009233417884,-0.014713940099775157,-0.00814957223643971,-0.0009385149729627772
2023-12-19,0.005345852136834865,0.0016356289690250363,-0.009490306038490796,0.008959028242416718,0.018431482051711457,-0.007277293438985152,0.015945566190133348,0.011834028867557923,0.012060174779660607,0.00638268463998489
2023-12-20,-0.010771733360343535,-0.007097988156897621,-0.03056068211918967,-0.0339630114573976,-0.020617647313085654,-0.009390290100360042,-0.01297443936903654,-0.012448647490155484,-0.01121395856617712,-0.01655982199251592
2023-12-21,-0.0007702455125948375,0.00784785099983242,0.018105372444174404,0.03224916231642571,0.028762901978821205,0.004550677824033501,0.008046629772741424,0.006778087301096037,0.02175207810006712,0.014146946136066334
2023-12-22,-0.005562940974518443,0.002780245693285362,-0.0032713301172579,-0.0022181508702151273,-0.00220769310232216,0.008423192487778971,0.00021015362820672067,-0.00604827705335298,-0.006365028844276662,-0.0015844254614080242
2023-12-26,-0.002844967850533354,0.00021359535313365236,0.009153191076938752,0.026926452227332306,0.0061378773847822355,0.006577600503763021,0.0025188045778571605,0.008982748909427638,0.003049222266253104,0.006746058272106057
